latitude,longitude,altitude,precision,survey_date,governorate,district,village,respondent_id,question,response
13.1896529,45.3179053,0.7012939453125,4.288,2020-12-16,Abyan,Khanfir,المخزن الغربي,R291,profession_choice_is_my_profession,1.0
13.1896586,45.3179171,26.98162841796875,4.561,2020-12-16,Abyan,Khanfir,المخزن الغربي,R292,profession_choice_is_my_profession,1.0
13.1896603,45.3179273,23.77630615234375,4.269,2020-12-16,Abyan,Khanfir,المخزن الغربي,R293,profession_choice_is_my_profession,1.0
13.1896413,45.3179118,27.30938720703125,4.987,2020-12-16,Abyan,Khanfir,المخزن الشرقي,R294,profession_choice_is_my_profession,1.0
13.1896441,45.3179107,30.43951416015625,4.484,2020-12-16,Abyan,Khanfir,المخزن الغربي,R295,profession_choice_is_my_profession,1.0
13.1341852,45.3740071,20.096923828125,4.63,2020-12-16,Abyan,Zingibar,زنجبار _ سواحل,R296,profession_choice_is_my_profession,1.0
13.134179,45.3740194,20.3167724609375,3.84,2020-12-16,Abyan,Zingibar,زنجبار _ حي الثقافة,R297,profession_choice_is_my_profession,1.0
13.1341878,45.3740299,17.9027099609375,3.9,2020-12-16,Abyan,Zingibar,زنجبار _ العصله,R298,profession_choice_is_my_profession,1.0
13.1897015,45.3179266,26.748779296875,4.094,2020-12-16,Abyan,Khanfir,خنفر _المخزن,R299,profession_choice_is_my_profession,1.0
13.1897612,45.3179804,21.91436767578125,4.63,2020-12-16,Abyan,Khanfir,خنفر_ المخزن,R300,profession_choice_is_my_profession,1.0
13.1897146,45.3179413,36.6959228515625,4.912,2020-12-16,Abyan,Khanfir,خنفر_ المخزن,R301,profession_choice_is_my_profession,1.0
13.1896539,45.3179373,19.80303955078125,4.716,2020-12-16,Abyan,Khanfir,خنفر _ المخزن,R302,profession_choice_is_my_profession,1.0
13.1896733,45.3179494,22.81396484375,4.484,2020-12-16,Abyan,Khanfir,خنفر _ المخزن,R303,profession_choice_is_my_profession,1.0
13.1342386,45.3741152,3.514129638671875,4.776,2020-12-16,Abyan,Zingibar,العصل,R304,profession_choice_is_my_profession,1.0
13.1342667,45.3740846,-13.2896728515625,4.288,2020-12-16,Abyan,Zingibar,زنجبار,R305,profession_choice_is_my_profession,1.0
13.1342482,45.3741013,6.44525146484375,4.853,2020-12-16,Abyan,Zingibar,العصلة,R306,profession_choice_is_my_profession,1.0
13.1896393,45.3179371,22.78814697265625,4.347,2020-12-16,Abyan,Zingibar,المخزن,R307,profession_choice_is_my_profession,1.0
13.1896003,45.317891,15.7508544921875,4.931,2020-12-16,Abyan,Zingibar,المخزن,R308,profession_choice_is_my_profession,1.0
13.1896065,45.3179187,25.83209228515625,3.977,2020-12-16,Abyan,Zingibar,المخزن,R309,profession_choice_is_my_profession,1.0
13.1896099,45.3179266,30.70501708984375,4.987,2020-12-16,Abyan,Zingibar,المخزن,R310,profession_choice_is_my_profession,1.0
13.189609,45.3178984,33.828857421875,4.824,2020-12-16,Abyan,Zingibar,المخزن,R311,profession_choice_is_my_profession,0.0
13.7036593,44.7332244,1475.199951171875,5.717,2020-12-16,AlDalea,Aldhalea,المدينة,R312,profession_choice_is_my_profession,1.0
13.1342001,45.3739479,4.699999809265137,5.707,2020-12-16,Abyan,Zingibar,الطميسي,R313,profession_choice_is_my_profession,1.0
13.1897225,45.3177087,10.37774658203125,4.63,2020-12-16,Abyan,Zingibar,الطميسي,R314,profession_choice_is_my_profession,1.0
13.1897161,45.3177808,25.4537353515625,4.716,2020-12-16,Abyan,Zingibar,المخزن الغربي,R315,profession_choice_is_my_profession,1.0
13.189613,45.3179177,35.0106201171875,7.504,2020-12-16,Abyan,Zingibar,المخزن,R316,profession_choice_is_my_profession,1.0
13.1897277,45.3177589,20.16558837890625,4.269,2020-12-16,Abyan,Zingibar,المخزن الغربي,R317,profession_choice_is_my_profession,1.0
13.1341812,45.3740422,4.900000095367432,4.094,2020-12-16,Abyan,Zingibar,الطميسي,R318,profession_choice_is_my_profession,1.0
13.13418,45.3740441,4.900000095367432,15.834,2020-12-16,Abyan,Zingibar,الطميسي,R319,profession_choice_is_my_profession,1.0
13.1341797,45.3740437,4.900000095367432,4.602,2020-12-16,Abyan,Zingibar,الطميسي,R320,profession_choice_is_my_profession,1.0
13.1346095,45.3755517,0.0,98.4,2020-12-10,Abyan,Zingibar,حي الطميسي,R001,profession_choice_my_expertise,1.0
13.134606,45.3755439,0.0,110.0,2020-12-10,Abyan,Zingibar,الطميسي,R002,profession_choice_my_expertise,1.0
13.1267462,45.3807835,-2.186248779296875,15.008,2020-12-10,Abyan,Zingibar,سواحل,R003,profession_choice_my_expertise,1.0
13.1267182,45.3808355,17.29150390625,4.055,2020-12-10,Abyan,Zingibar,سواحل,R004,profession_choice_my_expertise,0.0
13.1342019,45.3741311,11.669952392578123,3.977,2020-12-10,Abyan,Zingibar,الطميسي,R005,profession_choice_my_expertise,1.0
13.126745,45.3808951,-15.72015380859375,4.63,2020-12-10,Abyan,Zingibar,سواحل,R006,profession_choice_my_expertise,0.0
13.1342399,45.3741053,7.723785400390625,4.208,2020-12-10,Abyan,Zingibar,الطميسي,R007,profession_choice_my_expertise,0.0
13.0908609,45.3569615,11.55474853515625,4.824,2020-12-06,Abyan,Khanfir,الكود - الكدمة,R008,profession_choice_my_expertise,0.0
13.0881717,45.3633965,3.33154296875,4.716,2020-12-06,Abyan,Khanfir,الكود - الوادي,R009,profession_choice_my_expertise,1.0
13.091503,45.3593684,-5.407073974609375,4.716,2020-12-06,Abyan,Khanfir,الكود,R010,profession_choice_my_expertise,0.0
13.090829,45.357032,-27.2064208984375,4.192,2020-12-06,Abyan,Khanfir,الكود الكدمة,R011,profession_choice_my_expertise,1.0
13.0881819,45.3633736,2.4808349609375,4.824,2020-12-06,Abyan,Khanfir,الكود / حي بدر,R012,profession_choice_my_expertise,1.0
13.0915478,45.3592657,-11.686004638671877,4.716,2020-12-06,Abyan,Khanfir,الكود المعهد,R013,profession_choice_my_expertise,1.0
13.0908343,45.3569175,22.26959228515625,4.716,2020-12-06,Abyan,Khanfir,الكود/الكدمة ,R014,profession_choice_my_expertise,0.0
13.0908576,45.3569143,25.82281494140625,4.931,2020-12-06,Abyan,Khanfir,الكود,R015,profession_choice_my_expertise,1.0
13.0908589,45.3569202,24.01666259765625,4.931,2020-12-06,Abyan,Khanfir,الكود,R016,profession_choice_my_expertise,1.0
13.091597,45.3594321,7.4141845703125,6.062,2020-12-06,Abyan,Khanfir,الكود,R017,profession_choice_my_expertise,1.0
13.0916444,45.359384,7.549346923828125,4.931,2020-12-06,Abyan,Khanfir,الكود,R018,profession_choice_my_expertise,1.0
13.0915907,45.3591886,45.81134033203125,18.867,2020-12-06,Abyan,Khanfir,الكود,R019,profession_choice_my_expertise,1.0
13.0908056,45.3569738,5.30853271484375,5.36,2020-12-06,Abyan,Khanfir,الكود - الكدمة,R020,profession_choice_my_expertise,0.0
13.0915544,45.359169,-35.63861083984375,4.716,2020-12-06,Abyan,Khanfir,الكود,R022,profession_choice_my_expertise,1.0
13.0817501,45.3631305,3.22412109375,4.347,2020-12-06,Abyan,Khanfir,الكود,R023,profession_choice_my_expertise,0.0
13.0907751,45.356997,28.72955322265625,4.694,2020-12-06,Abyan,Khanfir,الكود_الكدمه,R024,profession_choice_my_expertise,1.0
13.0881091,45.363299,-13.997283935546877,4.931,2020-12-06,Abyan,Khanfir,الكود_حي بدر,R025,profession_choice_my_expertise,1.0
13.0915189,45.3593391,-16.736297607421875,4.63,2020-12-06,Abyan,Khanfir,الكود_الكدمة,R026,profession_choice_my_expertise,0.0
13.2312891,45.3058417,64.82818603515625,4.63,2020-12-07,Abyan,Khanfir,جعار - قدرالله,R029,profession_choice_my_expertise,0.0
13.2312837,45.3058084,60.88623046875,4.698,2020-12-07,Abyan,Khanfir,جعار - قدرالله,R030,profession_choice_my_expertise,0.0
13.2313387,45.3057237,49.97357177734375,4.288,2020-12-07,Abyan,Khanfir,جعار - قدر الله,R031,profession_choice_my_expertise,0.0
13.2313387,45.3057237,49.97357177734375,4.288,2020-12-07,Abyan,Khanfir,جعار - قدرالله,R032,profession_choice_my_expertise,0.0
13.2312689,45.3057927,64.5640869140625,3.9,2020-12-07,Abyan,Khanfir,جعار - قدر الله,R033,profession_choice_my_expertise,0.0
13.2312433,45.3057401,59.38336181640625,4.99,2020-12-07,Abyan,Khanfir,جعار _مشروع الري_حافه قدر الله,R038,profession_choice_my_expertise,1.0
13.231278,45.3057969,60.3109130859375,4.801,2020-12-07,Abyan,Khanfir,جعار_مشروع الري _ حافه قدر الله,R039,profession_choice_my_expertise,1.0
13.2312306,45.305754,50.9263916015625,4.744,2020-12-07,Abyan,Khanfir,جعار_مشروع الري_ حافه قدر الله,R040,profession_choice_my_expertise,1.0
13.2312462,45.3057513,53.9818115234375,4.424,2020-12-07,Abyan,Khanfir,جعار _ مشروع الري_ حافه قدر الله,R041,profession_choice_my_expertise,0.0
13.2312699,45.3057642,54.285400390625,4.055,2020-12-07,Abyan,Khanfir,جعار _ مشروع الري _ حافه قدر الله,R042,profession_choice_my_expertise,1.0
13.2313245,45.3057291,48.71392822265625,4.99,2020-12-07,Abyan,Khanfir,جعار_مشروع الري _حافه قدر الله,R043,profession_choice_my_expertise,1.0
13.2313006,45.3058251,63.67425537109375,4.63,2020-12-07,Abyan,Khanfir,جعار مشروع الري,R044,profession_choice_my_expertise,0.0
13.2312812,45.3058075,68.0604248046875,3.9,2020-12-07,Abyan,Khanfir,جعار مشروع الري,R045,profession_choice_my_expertise,1.0
13.2313217,45.3057425,49.27459716796875,4.727,2020-12-07,Abyan,Khanfir,جعار مشروع الري,R046,profession_choice_my_expertise,1.0
13.2312986,45.3058152,59.6627197265625,4.094,2020-12-07,Abyan,Khanfir,جعار / مشروع الري,R047,profession_choice_my_expertise,1.0
13.2312788,45.3058165,68.32525634765625,4.347,2020-12-07,Abyan,Khanfir,جعار مشروع الري,R048,profession_choice_my_expertise,0.0
13.2312861,45.3057971,53.54541015625,4.824,2020-12-07,Abyan,Khanfir,جعار مشروع الري,R049,profession_choice_my_expertise,1.0
13.2312568,45.3057971,54.23468017578125,4.873,2020-12-07,Abyan,Khanfir,جعار - حافة قدر الله,R050,profession_choice_my_expertise,1.0
13.2312568,45.3057971,54.23468017578125,4.873,2020-12-07,Abyan,Khanfir,جعار - حافة قدر الله,R051,profession_choice_my_expertise,1.0
13.2312513,45.3057984,53.80035400390625,7.504,2020-12-07,Abyan,Khanfir,جعار - حافة قدر الله,R052,profession_choice_my_expertise,1.0
13.2312988,45.3057738,58.3914794921875,6.603,2020-12-07,Abyan,Khanfir,جعار - حافة قدر الله,R053,profession_choice_my_expertise,1.0
13.2312988,45.3057738,58.3914794921875,6.603,2020-12-07,Abyan,Khanfir,جعار - حافة قدر الله,R054,profession_choice_my_expertise,1.0
13.2313013,45.3057868,58.645263671875,12.864,2020-12-07,Abyan,Khanfir,جعار - حافة قدر الله,R055,profession_choice_my_expertise,1.0
13.2313013,45.3057868,58.645263671875,12.864,2020-12-08,Abyan,Khanfir,جعار - حافة قدر الله,R056,profession_choice_my_expertise,1.0
13.2313013,45.3057868,58.645263671875,12.864,2020-12-08,Abyan,Khanfir,جعار - الحافة,R057,profession_choice_my_expertise,1.0
13.1897014,45.3180098,18.93170166015625,4.094,2020-12-08,Abyan,Khanfir,المخزن الشرقي,R058,profession_choice_my_expertise,1.0
13.1897216,45.3179515,16.27301025390625,7.504,2020-12-08,Abyan,Khanfir,المخزن الشرقي,R059,profession_choice_my_expertise,1.0
13.1930068,45.3129431,40.16729736328125,4.824,2020-12-08,Abyan,Khanfir,المخزن الغربي,R060,profession_choice_my_expertise,1.0
13.189656,45.3179854,36.8916015625,3.9,2020-12-08,Abyan,Khanfir,المخزن الشرقي,R061,profession_choice_my_expertise,1.0
13.193067,45.3129328,36.26312255859375,4.776,2020-12-08,Abyan,Khanfir,المخزن الغربي,R062,profession_choice_my_expertise,0.0
13.2311718,45.3058176,77.789794921875,4.744,2020-12-08,Abyan,Khanfir,جعار,R063,profession_choice_my_expertise,1.0
13.1896945,45.3179335,24.41973876953125,4.561,2020-12-08,Abyan,Khanfir,المخزن الشرقي,R064,profession_choice_my_expertise,1.0
13.2312691,45.3057839,72.779296875,4.99,2020-12-08,Abyan,Khanfir,جعار,R065,profession_choice_my_expertise,0.0
13.1930584,45.3130578,38.31903076171875,4.094,2020-12-08,Abyan,Khanfir,المخزن الشرقي,R066,profession_choice_my_expertise,1.0
13.2249106,45.3050914,56.0,20.37,2020-12-08,Abyan,Khanfir,جعار,R070,profession_choice_my_expertise,1.0
13.2313128,45.3057681,55.49261474609375,4.192,2020-12-08,Abyan,Khanfir,جعار مشروع الري,R072,profession_choice_my_expertise,0.0
13.2313132,45.3057668,56.8170166015625,4.192,2020-12-08,Abyan,Khanfir,جعار مشروع الري,R073,profession_choice_my_expertise,0.0
13.1896899,45.3179947,29.04217529296875,4.744,2020-12-08,Abyan,Khanfir,جعار المخزن الشرقي,R074,profession_choice_my_expertise,1.0
13.1930459,45.3129718,34.42266845703125,4.094,2020-12-08,Abyan,Khanfir,جعار المخزن الغربي,R075,profession_choice_my_expertise,0.0
13.2313269,45.305784,56.58074951171875,4.99,2020-12-08,Abyan,Khanfir,جعار مشروع الري,R076,profession_choice_my_expertise,1.0
13.2250795,45.3054439,55.79999923706055,4.824,2020-12-08,Abyan,Khanfir,جعار - السوق,R077,profession_choice_my_expertise,0.0
13.2251441,45.3055493,55.89999771118164,4.776,2020-12-08,Abyan,Khanfir,جعار - الحافة,R078,profession_choice_my_expertise,0.0
13.2250839,45.3055486,55.89999771118164,4.716,2020-12-08,Abyan,Khanfir,جعار,R079,profession_choice_my_expertise,0.0
13.2250824,45.3055096,55.59999847412109,4.931,2020-12-08,Abyan,Khanfir,جعار - قدرالله,R080,profession_choice_my_expertise,0.0
13.2251056,45.3055589,55.89999771118164,4.094,2020-12-08,Abyan,Khanfir,جعار - الشارع العام,R081,profession_choice_my_expertise,0.0
13.1623092,45.3368549,14.75537109375,4.502,2020-12-08,Abyan,Khanfir,الجول - الشعبية,R082,profession_choice_my_expertise,0.0
13.1623878,45.3369514,37.43994140625,4.931,2020-12-08,Abyan,Khanfir,جعار - الجول,R083,profession_choice_my_expertise,0.0
13.081795844,44.858395559,140.90222168,4.9,2020-12-09,Lahj,Tuban,الهجل,R084,profession_choice_my_expertise,1.0
13.08206458,44.85840794,154.633499146,4.9,2020-12-09,Lahj,Tuban,الهجل,R085,profession_choice_my_expertise,1.0
13.082031614,44.858408871,178.913973258,4.9,2020-12-09,Lahj,Tuban,الهجل,R086,profession_choice_my_expertise,1.0
13.04972733,44.902065544,106.344899412,4.9,2020-12-09,Lahj,Tuban,طهرور,R087,profession_choice_my_expertise,0.0
13.0497456,44.902184366,125.82975769,4.9,2020-12-09,Lahj,Tuban,طهرور,R088,profession_choice_my_expertise,0.0
13.049665244,44.901992191,114.845603943,4.9,2020-12-09,Lahj,Tuban,طهرور,R089,profession_choice_my_expertise,1.0
13.049805477,44.902163923,99.656089783,4.9,2020-12-09,Lahj,Tuban,طهرور,R090,profession_choice_my_expertise,1.0
13.1342072,45.3741672,2.63116455078125,3.9,2020-12-09,Abyan,Zingibar,الطميسي,R091,profession_choice_my_expertise,1.0
13.1342327,45.3741703,2.857635498046875,4.938,2020-12-09,Abyan,Zingibar,الطميسي,R092,profession_choice_my_expertise,0.0
13.1342327,45.3741703,2.857635498046875,4.938,2020-12-09,Abyan,Zingibar,الطميسي,R093,profession_choice_my_expertise,0.0
13.1342382,45.3741116,5.55517578125,4.694,2020-12-09,Abyan,Zingibar,الطميسي,R094,profession_choice_my_expertise,0.0
13.0819136,44.8584198,148.34326171875,4.561,2020-12-09,Lahj,Tuban,الهجل,R097,profession_choice_my_expertise,1.0
13.0819026,44.8584176,148.0108642578125,4.727,2020-12-09,Lahj,Tuban,الهجل,R098,profession_choice_my_expertise,0.0
13.0817622,44.858377,152.778076171875,4.288,2020-12-09,Lahj,Tuban,الهجل,R099,profession_choice_my_expertise,1.0
13.0819357,44.8583848,147.48358154296875,4.269,2020-12-09,Lahj,Tuban,الهجل,R100,profession_choice_my_expertise,1.0
13.0496699,44.9021477,92.37060546875,4.347,2020-12-09,Lahj,Tuban,طهرور,R101,profession_choice_my_expertise,1.0
13.0496664,44.9020888,108.8638916015625,4.347,2020-12-09,Lahj,Tuban,طهرور,R102,profession_choice_my_expertise,1.0
13.0496902,44.9021337,90.570556640625,4.716,2020-12-09,Lahj,Tuban,طهرور,R103,profession_choice_my_expertise,1.0
13.0496998,44.902129,91.729736328125,4.716,2020-12-09,Lahj,Tuban,طهرور,R104,profession_choice_my_expertise,0.0
13.049706,44.9021196,94.44879150390624,4.347,2020-12-09,Lahj,Tuban,طهرور,R105,profession_choice_my_expertise,1.0
13.1342027,45.3740915,11.13787841796875,12.864,2020-12-09,Abyan,Zingibar,حي الطميسي,R106,profession_choice_my_expertise,1.0
13.1341327,45.3740874,40.1732177734375,13.936,2020-12-09,Abyan,Zingibar,حي الطميسي,R107,profession_choice_my_expertise,1.0
12.8705122,44.9935829,0.0,142.5,2020-12-09,Abyan,Zingibar,حي الطميسي,R108,profession_choice_my_expertise,1.0
13.1342187,45.3740492,7.182037353515625,43020.895,2020-12-09,Abyan,Zingibar,حي الطميسي,R109,profession_choice_my_expertise,1.0
12.8705122,44.9935829,0.0,142.5,2020-12-09,Abyan,Zingibar,حي الطميسي,R110,profession_choice_my_expertise,1.0
13.081985,44.8584369,151.9066162109375,4.269,2020-12-09,Lahj,Tuban,الهجل,R111,profession_choice_my_expertise,1.0
13.0819035,44.858452,147.80633544921875,4.824,2020-12-09,Lahj,Tuban,قرية الهجل,R112,profession_choice_my_expertise,0.0
13.0497252,44.9020519,101.24542236328124,4.912,2020-12-09,Lahj,Tuban,طهرور,R113,profession_choice_my_expertise,0.0
13.0497614,44.9020298,106.51470947265624,4.269,2020-12-09,Lahj,Tuban,طهرور,R114,profession_choice_my_expertise,0.0
13.0497069,44.9020867,96.69073486328124,4.931,2020-12-09,Lahj,Tuban,طهرور,R115,profession_choice_my_expertise,1.0
13.0497739,44.9020816,104.92193603515624,4.029,2020-12-09,Lahj,Tuban,طهرور,R116,profession_choice_my_expertise,1.0
13.1342576,45.3741014,0.721099853515625,4.094,2020-12-09,Abyan,Zingibar,حي الطميسي,R117,profession_choice_my_expertise,0.0
13.1342968,45.3740728,27.90692138671875,4.094,2020-12-09,Abyan,Zingibar,حي الطميسي,R118,profession_choice_my_expertise,0.0
13.1342591,45.3740631,12.317138671875,4.484,2020-12-09,Abyan,Zingibar,الطميسي,R119,profession_choice_my_expertise,0.0
13.1342756,45.3741177,4.330078125,3.977,2020-12-09,Abyan,Zingibar,القميسي,R120,profession_choice_my_expertise,0.0
13.134275,45.3741753,11.359588623046877,4.776,2020-12-09,Abyan,Zingibar,الخميسي,R121,profession_choice_my_expertise,0.0
13.1342177,45.3741689,11.4901123046875,3.9,2020-12-09,Abyan,Zingibar,الطميسي,R122,profession_choice_my_expertise,1.0
13.1341867,45.3740935,13.4208984375,3.9,2020-12-09,Abyan,Zingibar,الطميسي,R123,profession_choice_my_expertise,1.0
13.1342262,45.374123,11.894561767578123,4.502,2020-12-09,Abyan,Zingibar,الطميسي,R124,profession_choice_my_expertise,1.0
13.134244,45.3740936,-13.150970458984377,4.094,2020-12-09,Abyan,Zingibar,الطميسي,R125,profession_choice_my_expertise,1.0
13.134253,45.374172,15.360595703125,3.997,2020-12-10,Abyan,Zingibar,الطميسي / المحل,R126,profession_choice_my_expertise,0.0
13.1341955,45.3741342,6.928497314453125,4.99,2020-12-10,Abyan,Zingibar,الطميسي / باجدار,R127,profession_choice_my_expertise,1.0
13.1267196,45.3808034,-0.595794677734375,4.776,2020-12-10,Abyan,Zingibar,سواحل,R128,profession_choice_my_expertise,1.0
13.1267294,45.3807876,-3.8035888671875,3.9,2020-12-10,Abyan,Zingibar,سواحل,R129,profession_choice_my_expertise,1.0
13.0060352,44.9134861,84.276611328125,4.987,2020-12-10,Lahj,Tuban,صبر,R130,profession_choice_my_expertise,1.0
13.0060604,44.9134609,76.936767578125,4.58,2020-12-10,Lahj,Tuban,صبر,R131,profession_choice_my_expertise,1.0
13.0176273,44.8869487,83.656005859375,4.776,2020-12-10,Lahj,Tuban,المحلة,R132,profession_choice_my_expertise,1.0
13.017561,44.8869467,73.3475341796875,4.824,2020-12-10,Lahj,Tuban,المحلة,R133,profession_choice_my_expertise,1.0
13.0373618,44.9008072,82.537353515625,4.931,2020-12-10,Lahj,Tuban,كود الزغبري,R134,profession_choice_my_expertise,1.0
13.0373716,44.900865,86.180419921875,4.824,2020-12-10,Lahj,Tuban,كود الزغبري,R135,profession_choice_my_expertise,0.0
13.121201,44.8507086,192.324951171875,4.143,2020-12-10,Lahj,Tuban,الخداد,R136,profession_choice_my_expertise,1.0
13.1212033,44.8507047,192.55938720703125,4.694,2020-12-10,Lahj,Tuban,الخداد,R137,profession_choice_my_expertise,1.0
13.1342398,45.3741183,9.49444580078125,4.484,2020-12-10,Abyan,Zingibar,زنجبار_ الطميسي,R138,profession_choice_my_expertise,0.0
13.1341879,45.3741099,9.979766845703123,3.9,2020-12-10,Abyan,Zingibar,زنجبار _ باجدار المساكن الشعبيه,R139,profession_choice_my_expertise,1.0
13.1342106,45.3741155,3.540679931640625,4.912,2020-12-10,Abyan,Zingibar,زنجبار _الطميسي,R140,profession_choice_my_expertise,1.0
13.1268079,45.3807195,-9.358184814453123,4.801,2020-12-10,Abyan,Zingibar,زنجبار _سواحل,R141,profession_choice_my_expertise,1.0
13.1267317,45.380764,-12.6588134765625,4.269,2020-12-10,Abyan,Zingibar,ابين_ سواحل,R142,profession_choice_my_expertise,1.0
13.1266159,45.3806527,-2.8609619140625,4.094,2020-12-10,Abyan,Zingibar,ابين_سواحل,R143,profession_choice_my_expertise,1.0
13.006169267,44.913408312,66.812316895,4.9,2020-12-10,Lahj,Tuban,صبر,R144,profession_choice_my_expertise,1.0
13.006063188,44.913535947,104.495277405,4.9,2020-12-10,Lahj,Tuban,صبر,R145,profession_choice_my_expertise,0.0
13.005923707,44.913420674,84.098091125,4.9,2020-12-10,Lahj,Tuban,صبر,R146,profession_choice_my_expertise,0.0
13.01746007,44.88673676,74.083061218,4.9,2020-12-10,Lahj,Tuban,المحله,R147,profession_choice_my_expertise,1.0
13.017559759,44.887040629,84.187438965,4.9,2020-12-10,Lahj,Tuban,تبن,R148,profession_choice_my_expertise,1.0
13.037317418,44.900955655,107.236534119,4.9,2020-12-10,Lahj,Tuban,كود الزغبري,R149,profession_choice_my_expertise,1.0
13.121259755,44.850854246,102.705619812,4.9,2020-12-10,Lahj,Tuban,الخداد,R150,profession_choice_my_expertise,1.0
13.121028401,44.850880444,115.945915222,4.9,2020-12-10,Lahj,Tuban,الخداد,R151,profession_choice_my_expertise,1.0
13.0060739,44.9135296,97.21942138671876,4.931,2020-12-10,Lahj,Tuban,صبر,R152,profession_choice_my_expertise,1.0
13.0061074,44.9135331,83.55517578125,4.776,2020-12-10,Lahj,Tuban,صبر,R153,profession_choice_my_expertise,1.0
13.0175895,44.8869988,86.76300048828125,4.912,2020-12-10,Lahj,Tuban,محلة,R154,profession_choice_my_expertise,1.0
13.0175512,44.8868885,77.1092529296875,4.931,2020-12-10,Lahj,Tuban,المحلة,R155,profession_choice_my_expertise,1.0
13.0374026,44.9009098,93.0994873046875,4.288,2020-12-10,Lahj,Tuban,الزغبري,R156,profession_choice_my_expertise,1.0
13.0373048,44.9009157,93.85693359375,4.502,2020-12-10,Lahj,Tuban,الزغبري,R157,profession_choice_my_expertise,1.0
13.1212768,44.8506873,201.0107421875,4.824,2020-12-10,Lahj,Tuban,الخداد,R158,profession_choice_my_expertise,1.0
13.1211852,44.8506375,206.440185546875,4.192,2020-12-10,Lahj,Tuban,الخداد,R159,profession_choice_my_expertise,1.0
13.1341923,45.3741105,23.27325439453125,10.72,2020-12-10,Abyan,Zingibar,حي الطميسي,R163,profession_choice_my_expertise,1.0
13.1268282,45.3807954,-4.162322998046875,5.36,2020-12-10,Abyan,Zingibar,سواحل,R164,profession_choice_my_expertise,1.0
13.1342024,45.3741304,7.916412353515625,4.835,2020-12-10,Abyan,Zingibar,الطميسي,R165,profession_choice_my_expertise,0.0
13.1342172,45.3741263,7.522308349609375,4.269,2020-12-10,Abyan,Zingibar,السواحل,R166,profession_choice_my_expertise,0.0
13.1266688,45.3807858,8.6199951171875,4.912,2020-12-10,Abyan,Zingibar,سواحل,R167,profession_choice_my_expertise,0.0
13.529576237,44.853386829,636.314208984,4.9,2020-12-13,Lahj,Radfan,الحبيلين,R168,profession_choice_my_expertise,1.0
13.529735903,44.853179595,637.016235352,4.9,2020-12-13,Lahj,Radfan,الحبيلين ,R169,profession_choice_my_expertise,0.0
13.529754373,44.852874758,634.708679199,4.7,2020-12-13,Lahj,Radfan,الحبيلين ,R170,profession_choice_my_expertise,0.0
13.526910341,44.851811761,632.378845215,4.9,2020-12-13,Lahj,Radfan,الحبيلين,R171,profession_choice_my_expertise,0.0
13.52681985,44.852397927,566.797352056,4.9,2020-12-13,Lahj,Radfan,الحبيلين,R172,profession_choice_my_expertise,0.0
13.526911498,44.851905434,651.18963623,4.9,2020-12-13,Lahj,Radfan,الحبيلين,R173,profession_choice_my_expertise,0.0
13.526832105,44.851993658,628.529907227,4.9,2020-12-13,Lahj,Radfan,الحبيلين,R174,profession_choice_my_expertise,0.0
13.526816482,44.851897263,654.657811102,4.9,2020-12-13,Lahj,Radfan,الحبيلين,R175,profession_choice_my_expertise,0.0
13.2944833,45.2955922,84.721435546875,8.933,2020-12-13,Abyan,Khanfir,الحصن,R176,profession_choice_my_expertise,1.0
13.2944998,45.2954734,100.892333984375,5.896,2020-12-13,Abyan,Khanfir,الحصن,R177,profession_choice_my_expertise,1.0
13.2945013,45.2955407,105.4014892578125,10.184,2020-12-13,Abyan,Khanfir,الحصن,R178,profession_choice_my_expertise,1.0
13.2945111,45.2955168,110.5543212890625,6.432,2020-12-13,Abyan,Khanfir,الحصن,R179,profession_choice_my_expertise,1.0
13.2944802,45.2956145,90.64276123046876,10.184,2020-12-13,Abyan,Khanfir,الحصن,R180,profession_choice_my_expertise,1.0
13.2944833,45.2955922,84.721435546875,8.933,2020-12-13,Abyan,Khanfir,الحصن,R181,profession_choice_my_expertise,1.0
13.2944833,45.2955922,84.721435546875,8.933,2020-12-13,Abyan,Khanfir,الحصن,R182,profession_choice_my_expertise,1.0
13.2944833,45.2955922,84.721435546875,8.933,2020-12-13,Abyan,Khanfir,الحصن,R183,profession_choice_my_expertise,1.0
13.2945032,45.295585,100.01165771484376,10.72,2020-12-13,Abyan,Khanfir,الحصن,R184,profession_choice_my_expertise,1.0
13.2945061,45.2956013,102.5509033203125,9.648,2020-12-13,Abyan,Khanfir,الحصن,R185,profession_choice_my_expertise,1.0
13.2945196,45.2955699,102.98712158203124,13.936,2020-12-13,Abyan,Khanfir,الحصن,R186,profession_choice_my_expertise,1.0
13.2945303,45.2955612,97.9180908203125,11.792,2020-12-13,Abyan,Khanfir,الحصن,R187,profession_choice_my_expertise,1.0
13.2944845,45.2954121,89.9503173828125,7.504,2020-12-13,Abyan,Khanfir,الحصن,R188,profession_choice_my_expertise,1.0
13.2945216,45.295585,118.99945068359376,3.216,2020-12-13,Abyan,Khanfir,الحصن / عطية,R189,profession_choice_my_expertise,1.0
13.2945083,45.2955744,121.9259033203125,4.99,2020-12-13,Abyan,Khanfir,الحصن / عطية,R190,profession_choice_my_expertise,1.0
13.2945072,45.2955835,121.2430419921875,3.977,2020-12-13,Abyan,Khanfir,الحصن / الصبخة,R191,profession_choice_my_expertise,1.0
